DEPARTAMENTO,Promedio de IPC_ACUM,YEAR,MONTH
AREQUIPA,5.005077824974602,2013,Abril
AREQUIPA,6.792044118068297,2013,Agosto
AREQUIPA,8.24159171218578,2013,Diciembre
AREQUIPA,3.662176538543982,2013,Enero
AREQUIPA,4.068153907465122,2013,Febrero
AREQUIPA,6.219460756667162,2013,Julio
AREQUIPA,5.566863078897855,2013,Junio
AREQUIPA,4.9112371834458495,2013,Marzo
AREQUIPA,5.2096290906355485,2013,Mayo
AREQUIPA,7.693964762301942,2013,Noviembre
AREQUIPA,7.294098051205656,2013,Octubre
AREQUIPA,7.2274091549068835,2013,Septiembre
AYACUCHO,3.3855697383886385,2013,Abril
AYACUCHO,4.545152724307055,2013,Agosto
AYACUCHO,6.044940474223781,2013,Diciembre
AYACUCHO,2.952290591585882,2013,Enero
AYACUCHO,3.023118391497337,2013,Febrero
AYACUCHO,4.125131723257002,2013,Julio
AYACUCHO,3.5973343974301186,2013,Junio
AYACUCHO,3.2708402352556343,2013,Marzo
AYACUCHO,3.3150478766114877,2013,Mayo
AYACUCHO,5.605209486122386,2013,Noviembre
AYACUCHO,5.285167967222637,2013,Octubre
AYACUCHO,5.1812628672139756,2013,Septiembre
CAJAMARCA,3.038252404024988,2013,Abril
CAJAMARCA,3.969340702333335,2013,Agosto
CAJAMARCA,5.16512595154609,2013,Diciembre
CAJAMARCA,2.073482434752638,2013,Enero
CAJAMARCA,2.48050124806668,2013,Febrero
CAJAMARCA,3.3980651511416826,2013,Julio
CAJAMARCA,2.7783417812835887,2013,Junio
CAJAMARCA,2.8047963566154688,2013,Marzo
CAJAMARCA,2.841172765934874,2013,Mayo
CAJAMARCA,4.529644927715559,2013,Noviembre
CAJAMARCA,4.723443377327962,2013,Octubre
CAJAMARCA,4.6793788668846865,2013,Septiembre
CUSCO,4.224673613524632,2013,Abril
CUSCO,6.475701884365292,2013,Agosto
CUSCO,8.58195839444037,2013,Diciembre
CUSCO,3.0544374916250616,2013,Enero
CUSCO,3.211904029985657,2013,Febrero
CUSCO,5.269129917909698,2013,Julio
CUSCO,4.536434460621541,2013,Junio
CUSCO,4.181421018368914,2013,Marzo
CUSCO,4.112265485552291,2013,Mayo
CUSCO,8.283004732258014,2013,Noviembre
CUSCO,7.75708437162691,2013,Octubre
CUSCO,7.287403922075619,2013,Septiembre
HUANCAVELICA,2.538949724059092,2013,Abril
HUANCAVELICA,4.319118293954927,2013,Agosto
HUANCAVELICA,4.446194994953756,2013,Diciembre
HUANCAVELICA,2.5110286932076287,2013,Enero
HUANCAVELICA,2.600916333657066,2013,Febrero
HUANCAVELICA,3.8668302485487693,2013,Julio
HUANCAVELICA,2.8092930555034146,2013,Junio
HUANCAVELICA,2.2686307476669554,2013,Marzo
HUANCAVELICA,2.3682092495802998,2013,Mayo
HUANCAVELICA,4.189830072747247,2013,Noviembre
HUANCAVELICA,4.524631834861781,2013,Octubre
HUANCAVELICA,4.928282238512183,2013,Septiembre
HUÁNUCO,4.0242155560890165,2013,Abril
HUÁNUCO,5.542576979458535,2013,Agosto
HUÁNUCO,6.8463719745847635,2013,Diciembre
HUÁNUCO,3.648325681194342,2013,Enero
HUÁNUCO,3.6662404070990307,2013,Febrero
HUÁNUCO,4.932389501566769,2013,Julio
